1 2 7 4727.74 59.5514
1 3 7 8943.17 84.2042
1 4 7 7268.85 85.8719
1 5 7 9641.71 131.665
1 1 8 3475.09 54.9395
1 2 8 3048.57 51.5938
1 3 8 6360.04 72.3494
1 4 8 5035.35 74.6826
1 5 8 6607.94 111.813
1 1 9 2104.66 44.2998
1 2 9 1718.55 42.1772
1 3 9 3534.23 57.6146
1 4 9 2827.76 63.4795
1 5 9 3881.82 94.3114
1 1 10 3032.84 49.4306
1 2 10 3075.41 51.8547
1 3 10 6005.07 69.7629
1 4 10 4744.7 71.8768
1 5 10 5801.23 104.629
1 1 11 2314.75 45.1461
1 2 11 2305.8 46.9163
1 3 11 5104.19 66.056
1 4 11 3857.27 68.7245
1 5 11 5169.48 102.583
1 1 12 4942.48 62.1327
1 2 12 4661.96 61.6461
1 3 12 7935.49 79.3556
1 4 12 5828.89 78.5754
1 5 12 8066.94 122.633
1 1 13 15420 105.19
1 2 13 17130.2 110.544
1 3 13 34217 161.227
1 4 13 31357.7 156.556
1 5 13 38143.6 242.354
1 1 14 2306.89 44.2377
1 2 14 1986.34 43.6866
1 3 14 4007.84 57.6961
1 4 14 4141.13 66.7624
1 5 14 4513.13 94.2192
1 1 15 12637 90.2518
1 2 15 13290.6 93.5303
1 3 15 28202.6 135.748
1 4 15 24211.7 132.621
1 5 15 34741.5 221.773
1 1 16 17093.2 106.099
1 2 16 17992.8 107.928
1 3 16 40486.6 161.246
1 4 16 26350.3 137.435
1 5 16 35575.6 222.529
1 1 17 14548.2 96.8652
1 2 17 15456.3 100.524
1 3 17 32119.8 146.016
1 4 17 25919.6 136.449
1 5 17 23814.5 186.556
1 1 18 2492.4 47.1789
1 2 18 2249.51 47.2342
1 3 18 5308.42 67.7786
1 4 18 4688.42 71.7772
1 5 18 5768.91 106.028
1 1 19 4265.15 58.6267
1 2 19 4382.3 60.8973
1 3 19 7911.99 85.9338
1 4 19 6700.33 80.8181
1 5 19 8239.48 127.154
