0 1 0 6596.63 86.4282
0 2 0 5847.45 82.6427
0 3 0 6695.16 90.1203
0 4 0 9040.73 109.74
0 5 0 7263.05 159.707
0 1 1 3630.44 65.5972
0 2 1 2215.89 55.6307
0 3 1 2141.38 58.4963
0 4 1 3892.59 81.7005
0 5 1 2700.78 111.964
0 1 2 2708.01 73.4113
0 2 2 2884.81 61.1976
0 3 2 2964.61 65.3259
0 4 2 4905.32 86.6513
0 5 2 3633.42 124.715
0 1 3 4473.47 71.8132
0 2 3 3456.31 65.21
0 3 3 4116.33 73.7941
0 4 3 6083.76 93.3294
0 5 3 4309.18 129.676
0 1 4 3503.06 64.6149
0 2 4 2419.16 56.9839
0 3 4 2623.54 61.6942
0 4 4 4327.6 82.8204
0 5 4 3016.1 114.2
0 1 5 15505.8 122.097
0 2 5 12648 112.042
0 3 5 17543.4 134.782
0 4 5 24616.2 159.704
0 5 5 21365.2 242.682
0 1 6 4910.22 74.0462
0 2 6 3309.14 63.6033
0 3 6 3476.78 68.7313
0 4 6 7171.97 98.4095
0 5 6 4023.17 126.893
0 1 7 6737.07 83.9514
0 2 7 4634.96 73.1764
0 3 7 5137.98 79.0927
0 4 7 6962.88 98.6785
0 5 7 5815.2 142.596
0 1 8 4367.21 70.2025
0 2 8 3104.19 62.9485
0 3 8 3320.9 68.2613
0 4 8 5854.01 90.7294
0 5 8 4479.56 130.004
0 1 9 2479.49 57.712
0 2 9 1802.45 52.3751
0 3 9 1887.36 57.0946
0 4 9 3542.26 80.6611
0 5 9 2398.1 111.841
0 1 10 3888.21 68.3774
0 2 10 2813.46 60.941
0 3 10 3322.57 68.4625
0 4 10 5327.27 90.839
0 5 10 3516.73 126.091
0 1 11 3067.53 61.6661
0 2 11 2011.42 53.3235
0 3 11 2372.3 60.047
0 4 11 4586.16 87.6744
0 5 11 2891.14 124.609
0 1 12 5422.81 78.5162
0 2 12 4267.01 72.5067
0 3 12 4617.94 78.831
0 4 12 6423.21 95.9048
0 5 12 5181.04 138.865
0 1 13 17593.8 132.98
0 2 13 16926.2 132.461
0 3 13 22821.1 158.492
0 4 13 29487 182.363
0 5 13 25544.2 292.283
0 1 14 3443.53 64.2916
0 2 14 2305.58 55.8796
0 3 14 2843.48 63.9653
0 4 14 5155.29 87.891
0 5 14 2090.79 102.715
0 1 15 14531.3 119.591
0 2 15 12810.7 114.53
0 3 15 18124.3 137.341
0 4 15 26521.2 169.051
0 5 15 21127.5 247.105
0 1 16 20315.5 141.262
