0 1 0 5645.19 63.9858
0 2 0 5503.75 64.0114
0 3 0 8152.66 78.098
0 4 0 6805.72 75.4183
0 5 0 8451.27 134.732
0 1 1 2157.7 41.4166
0 2 1 1849.07 39.0786
0 3 1 2441.79 44.664
0 4 1 2323.02 50.0689
0 5 1 2807.89 83.6337
0 1 2 2553.13 47.2471
0 2 2 2553.13 45.2023
0 3 2 3597.57 53.5845
0 4 2 3371.37 57.3782
0 5 2 4202.37 100.322
0 1 3 3208.06 49.7964
0 2 3 3187.55 49.9136
0 3 3 4934.7 62.4524
0 4 3 4333.37 63.7667
0 5 3 5185.16 108.525
0 1 4 2353.69 43.1542
0 2 4 2180.31 42.0806
0 3 4 3231.56 51.0055
0 4 4 2902.84 54.6614
0 5 4 3339.65 90.0464
0 1 5 11617 89.9148
0 2 5 11700.2 90.7807
0 3 5 22140.2 127.169
0 4 5 19980.7 121.144
0 5 5 27079.6 228.951
0 1 6 3193.71 49.3658
0 2 6 2789.2 46.788
0 3 6 4190.17 57.647
0 4 6 4003.27 61.535
0 5 6 4885.36 106.774
0 1 7 4362.76 56.9666
0 2 7 4294.4 57.289
0 3 7 6146.73 68.7086
0 4 7 5386.64 71.0341
0 5 7 7246.95 130.268
0 1 8 3035.5 47.8295
0 2 8 2742.46 46.6823
0 3 8 4201.74 57.9409
0 4 8 4062.05 61.1004
0 5 8 5083.54 106.929
0 1 9 1752.09 37.896
0 2 9 1654.98 37.6596
0 3 9 2247.85 43.785
0 4 9 2184.03 50.1916
0 5 9 2841.65 89.1308
0 1 10 2601.12 45.3956
0 2 10 2409.46 44.3403
0 3 10 4022.25 57.0324
0 4 10 3790.9 61.1821
0 5 10 4689.89 106.733
0 1 11 1904.98 39.6464
0 2 11 1807.44 38.7524
0 3 11 2963.52 49.2519
0 4 11 3005.39 55.0001
0 5 11 3650.59 94.8883
0 1 12 3984.94 56.3753
0 2 12 3913.8 56.8269
0 3 12 5412.73 68.326
0 4 12 4753.85 66.0855
0 5 12 6073.82 122.749
0 1 13 16220 115.132
0 2 13 16773 120.193
0 3 13 31562.2 167.606
0 4 13 24944.2 178.979
0 5 13 29215.1 234.112
0 1 14 2012.94 40.4018
0 2 14 2110.61 41.2748
0 3 14 3073.43 50.2681
0 4 14 2597.41 52.4624
0 5 14 2595.78 80.7664
0 1 15 12336.8 93.2811
0 2 15 12269.8 94.304
0 3 15 24137.8 132.779
0 4 15 20835.2 126.3
0 5 15 21432.1 210.084
0 1 16 17754.1 111.863
0 2 16 17481.8 112.507
0 3 16 27541.3 142.248
0 4 16 27880.4 145
0 5 16 33931.2 265.648
0 1 17 13920.9 101.29
0 2 17 13992.1 102.404
0 3 17 24266.5 140.905
0 4 17 25651.4 142.134
0 5 17 29951.5 263.419
0 1 18 2365.45 44.229
0 2 18 2208.8 43.0625
0 3 18 3671.91 54.91
0 4 18 4539.57 65.7774
0 5 18 4297.69 101.65
0 1 19 3480.18 52.1396
0 2 19 3539.63 52.7141
0 3 19 5047.6 63.1088
0 4 19 4670.8 65.7341
0 5 19 4869.6 105.52
1 1 0 6023.37 60.4504
1 2 0 5832.4 60.2718
1 3 0 10064.6 80.9746
1 4 0 7555.77 74.2529
1 5 0 10037.7 115.085
1 1 1 2043.64 34.3486
1 2 1 2121.16 35.5873
1 3 1 3938.41 48.2715
1 4 1 3213.6 49.8813
1 5 1 3996.61 71.8912
1 1 2 2963.7 38.179
1 2 2 3193.27 40.0395
1 3 2 5396.9 52.0612
1 4 2 4054.18 50.214
1 5 2 5415.01 76.9026
1 1 3 3414.52 44.2221
1 2 3 3414.92 42.4406
1 3 3 5995.46 56.359
1 4 3 4407.2 56.4541
