28.000000	3.230000
2.720000	0.061900
1.650000	0.139000
0.065100	0.003300
0.143000	0.019800
1.420000	0.124000
2.730000	0.080600
0.000000	0.000000
0.106000	0.004210
0.000000	0.000000
0.684000	0.018600
