 0 3 13  1022.40698  13.8568602
 0 3 14  928.303772  13.2385397
 0 3 15  971.519226  12.6674404
 0 3 16  1128.14905  13.9639997
 0 3 17  1221.57605  14.7596197
 0 3 18  1127.43201  15.0057697
 0 3 19  993.373413  13.1992998
 0 3 20  1177.88  15.0873899
 0 4 0  1861.93469  5.18513012
 0 4 1  1809.61145  23.2218895
 0 4 2  1933.69373  23.0585594
 0 4 3  1845.64209  23.1696491
 0 4 4  1809.31006  22.8721504
 0 4 5  1591.92017  21.0311108
 0 4 6  1599.68457  21.3796406
 0 4 7  1866.6488  22.6553001
 0 4 8  1977.85791  23.8665104
 0 4 9  1752.03516  22.5295696
 0 4 10  1867.68848  23.0000992
 0 4 11  1799.38989  22.65275
 0 4 12  1926.73145  23.3381691
 0 4 13  1840.89563  23.5301609
 0 4 14  1925.33252  24.0389709
 0 4 15  1571.17664  20.4598103
 0 4 16  1937.90125  23.4057293
 0 4 17  2054.13965  24.3947506
 0 4 18  2104.95703  25.1612301
 0 4 19  2113.6687  26.0311794
 0 4 20  1982.50916  24.5580807
 0 5 0  1394.50403  3.52457809
 0 5 1  1370.79297  15.8032904
 0 5 2  1441.13794  15.6093102
 0 5 3  1425.05701  15.9366102
 0 5 4  1452.69702  16.1660404
 0 5 5  1308.19202  15.1147699
 0 5 6  1363.896  15.0525398
 0 5 7  1349.48804  14.99895
 0 5 8  1464.91199  16.0979309
 0 5 9  1379.05505  15.57584
 0 5 10  1338.98901  15.3009796
 0 5 11  1333.32397  15.5808496
 0 5 12  1373.27405  16.2089691
 0 5 13  1380.34998  15.5735798
 0 5 14  1408.66394  16.6232204
 0 5 15  1174.56299  14.35707
 0 5 16  1300.99805  14.9461098
 0 5 17  1451.89697  15.8462095
 0 5 18  1632.02502  17.7593498
 0 5 19  1529.06494  16.7493992
 0 5 20  1444.86804  16.29216
 0 6 0  0.  0.
 0 6 1  0.  0.
 0 6 2  0.  0.
 0 6 3  0.  0.
 0 6 4  0.  0.
 0 6 5  0.  0.
 0 6 6  0.  0.
 0 6 7  0.  0.
 0 6 8  0.  0.
 0 6 9  0.  0.
 0 6 10  0.  0.
 0 6 11  0.  0.
 0 6 12  0.  0.
 0 6 13  0.  0.
 0 6 14  0.  0.
 0 6 15  0.  0.
 0 6 16  0.  0.
 0 6 17  0.  0.
 0 6 18  0.  0.
 0 6 19  0.  0.
 0 6 20  0.  0.
 0 7 0  0.  0.
 0 7 1  0.  0.
 0 7 2  0.  0.
 0 7 3  0.  0.
 0 7 4  0.  0.
 0 7 5  0.  0.
 0 7 6  0.  0.
 0 7 7  0.  0.
 0 7 8  0.  0.
 0 7 9  0.  0.
 0 7 10  0.  0.
 0 7 11  0.  0.
 0 7 12  0.  0.
 0 7 13  0.  0.
 0 7 14  0.  0.
 0 7 15  0.  0.
 0 7 16  0.  0.
 0 7 17  0.  0.
 0 7 18  0.  0.
 0 7 19  0.  0.
 0 7 20  0.  0.
 0 8 0  0.  0.
 0 8 1  0.  0.
 0 8 2  0.  0.
 0 8 3  0.  0.
 0 8 4  0.  0.
 0 8 5  0.  0.
 0 8 6  0.  0.
 0 8 7  0.  0.
 0 8 8  0.  0.
 0 8 9  0.  0.
 0 8 10  0.  0.
 0 8 11  0.  0.
 0 8 12  0.  0.
 0 8 13  0.  0.
 0 8 14  0.  0.
 0 8 15  0.  0.
 0 8 16  0.  0.
 0 8 17  0.  0.
 0 8 18  0.  0.
 0 8 19  0.  0.
 0 8 20  0.  0.
 1 0 0  673.475586  1.77259898
 1 0 1  621.574524  8.03118801
 1 0 2  681.37677  7.99630213
 1 0 3  787.377991  8.44497681
 1 0 4  956.837402  9.56072903
 1 0 5  656.279785  7.75049496
 1 0 6  674.714111  7.75277376
 1 0 7  672.099976  7.82835913
 1 0 8  669.808716  7.86271
 1 0 9  621.515381  7.55087423
 1 0 10  623.758118  7.59495592
 1 0 11  631.43219  7.69010592
 1 0 12  675.05542  8.0318222
 1 0 13  630.197388  7.73204708
 1 0 14  636.009094  7.925385
 1 0 15  590.122681  7.2960372
 1 0 16  669.930725  7.58498621
 1 0 17  696.387512  8.26459885
 1 0 18  632.06189  7.53898382
 1 0 19  689.136414  8.01809406
 1 0 20  655.742188  7.98025799
 1 1 0  763.377319  2.14703894
 1 1 1  831.974487  10.7237797
 1 1 2  798.423096  9.92155266
 1 1 3  771.107971  9.44812298
 1 1 4  817.266113  9.88178635
 1 1 5  760.113281  9.69103527
 1 1 6  732.346313  9.27913094
 1 1 7  764.057617  9.574687
 1 1 8  733.037415  9.93498135
 1 1 9  729.973328  9.65012741
 1 1 10  742.655273  9.92326355
 1 1 11  741.491028  9.37545204
 1 1 12  721.374878  9.33081055
 1 1 13  755.3797  9.58869362
 1 1 14  750.524109  9.50945091
 1 1 15  731.202087  9.07293701
 1 1 16  754.601318  8.98844624
 1 1 17  771.769897  9.23629761
 1 1 18  778.071228  9.4964447
 1 1 19  798.649414  9.700037
 1 1 20  788.809387  10.0025702
 1 2 0  844.042786  2.30198193
 1 2 1  907.134521  11.5485897
 1 2 2  903.921814  10.9681196
 1 2 3  839.200317  10.2114
 1 2 4  862.650879  10.4928598
 1 2 5  917.929504  11.1834602
 1 2 6  862.309509  10.5616198
 1 2 7  830.362793  9.9275713
 1 2 8  800.098389  9.80406857
 1 2 9  813.218872  10.1359797
 1 2 10  825.569214  10.1413298
 1 2 11  834.030823  10.2716599
 1 2 12  781.95343  9.85481453
 1 2 13  782.49231  9.84754086
 1 2 14  835.649597  10.2052803
 1 2 15  835.518372  10.0229301
 1 2 16  871.559814  10.1268902
 1 2 17  874.666321  10.27882
 1 2 18  866.032715  10.2757502
 1 2 19  844.841797  10.1839895
 1 2 20  811.301025  10.1803102
 1 3 0  1364.97498  2.67550707
 1 3 1  1480.48706  13.3785
 1 3 2  1471.04797  12.5264797
 1 3 3  1319.96497  11.6216402
 1 3 4  1406.87598  12.2662096
 1 3 5  1444.71497  12.6345901
 1 3 6  1390.97498  12.0054502
 1 3 7  1421.44202  11.9601002
 1 3 8  1287.17102  11.4743099
 1 3 9  1314.80005  11.8958397
 1 3 10  1310.28003  11.7007904
 1 3 11  1316.11206  11.5368605
 1 3 12  1306.09998  11.6821098
 1 3 13  1267.91504  11.5374699
 1 3 14  1280.53699  12.0446796
 1 3 15  1282.65002  11.2413702
 1 3 16  1435.427  11.8412199
 1 3 17  1369.86401  11.4529696
 1 3 18  1437.06897  11.9420404
 1 3 19  1457.15295  12.3301697
 1 3 20  1303.14502  12.5042601
 1 4 0  1703.02295  3.45593596
 1 4 1  1607.14697  16.0402203
 1 4 2  1612.49902  15.6983004
 1 4 3  1630.81995  14.7562904
 1 4 4  1794.25598  16.2085991
 1 4 5  1694.81006  16.4949398
 1 4 6  1579.58496  14.5839596
 1 4 7  1658.79102  14.5991802
 1 4 8  1674.62097  15.4050398
 1 4 9  1769.01794  15.8137197
 1 4 10  1843.00598  16.2091808
 1 4 11  1892.54199  16.4624901
 1 4 12  1755.172  15.8142796
 1 4 13  1653.54297  15.27005
 1 4 14  1655.96594  15.7660999
 1 4 15  1651.07397  14.5521297
 1 4 16  1820.97095  15.2790899
 1 4 17  1651.17395  14.6679802
 1 4 18  1826.17505  15.5680103
 1 4 19  1507.79602  14.2722101
 1 4 20  1782.00598  16.0307102
 1 5 0  2103.08203  3.65932798
 1 5 1  2204.146  17.6648502
 1 5 2  2086.63989  16.2076797
 1 5 3  2096.14404  15.9662399
 1 5 4  1959.10999  15.5347996
 1 5 5  2112.17407  17.8339405
 1 5 6  2111.34497  16.1723595
 1 5 7  2158.93604  16.0110207
 1 5 8  2062.14404  16.4482708
 1 5 9  2088.73608  16.6149902
 1 5 10  2177.10107  16.9471703
 1 5 11  2191.55103  16.6064701
 1 5 12  2185.74512  16.9964409
 1 5 13  2022.39294  16.0517502
 1 5 14  2045.03003  16.8699894
 1 5 15  2119.25391  15.7881002
 1 5 16  2283.55298  16.5318699
 1 5 17  2026.09094  15.434
 1 5 18  1900.55798  14.9882698
 1 5 19  2026.14502  16.08811
 1 5 20  2228.22607  17.1174202
 1 6 0  0.  0.
 1 6 1  0.  0.
 1 6 2  0.  0.
 1 6 3  0.  0.
 1 6 4  0.  0.
 1 6 5  0.  0.
 1 6 6  0.  0.
 1 6 7  0.  0.
 1 6 8  0.  0.
 1 6 9  0.  0.
 1 6 10  0.  0.
 1 6 11  0.  0.
 1 6 12  0.  0.
 1 6 13  0.  0.
 1 6 14  0.  0.
 1 6 15  0.  0.
 1 6 16  0.  0.
 1 6 17  0.  0.
 1 6 18  0.  0.
 1 6 19  0.  0.
 1 6 20  0.  0.
 1 7 0  0.  0.
 1 7 1  0.  0.
 1 7 2  0.  0.
 1 7 3  0.  0.
 1 7 4  0.  0.
 1 7 5  0.  0.
 1 7 6  0.  0.
 1 7 7  0.  0.
 1 7 8  0.  0.
 1 7 9  0.  0.
 1 7 10  0.  0.
 1 7 11  0.  0.
 1 7 12  0.  0.
 1 7 13  0.  0.
 1 7 14  0.  0.
 1 7 15  0.  0.
 1 7 16  0.  0.
 1 7 17  0.  0.
 1 7 18  0.  0.
 1 7 19  0.  0.
 1 7 20  0.  0.
 1 8 0  0.  0.
 1 8 1  0.  0.
 1 8 2  0.  0.
 1 8 3  0.  0.
 1 8 4  0.  0.
 1 8 5  0.  0.
 1 8 6  0.  0.
 1 8 7  0.  0.
 1 8 8  0.  0.
 1 8 9  0.  0.
 1 8 10  0.  0.
 1 8 11  0.  0.
 1 8 12  0.  0.
 1 8 13  0.  0.
 1 8 14  0.  0.
 1 8 15  0.  0.
 1 8 16  0.  0.
 1 8 17  0.  0.
 1 8 18  0.  0.
 1 8 19  0.  0.
 1 8 20  0.  0.
